text, mode,target_group,toxicity_ai
asylum seekers really need to understand that they are not above those who belong to this country.,1,asylum_seekers,3
the privileges of asylum seekers sometimes overshadow the rights of local residents who have built this country.,1,asylum_seekers,2
"asylum seekers are often seen gathering in groups, which makes people suspicious.",1,asylum_seekers,2
it’s hard to ignore the rumors about asylum seekers being involved in shady dealings.,1,asylum_seekers,3
asylum seekers just seem to attract trouble wherever they go in our neighborhoods.,1,asylum_seekers,4
many locals believe that asylum seekers are just hiding their real intentions.,1,asylum_seekers,2
it’s unsettling how frequently asylum seekers are linked to crime in our cities.,1,asylum_seekers,3
the presence of asylum seekers definitely changes the vibe in our local areas.,1,asylum_seekers,4
asylum seekers often create an environment where crime tends to flourish.,1,asylum_seekers,5
there's a growing belief that asylum seekers operate in a way that feels threatening.,1,asylum_seekers,3
people are starting to notice that asylum seekers congregate in less secure areas.,1,asylum_seekers,2
it’s worrying to see how many reports involve asylum seekers in illegal activities.,1,asylum_seekers,4
asylum seekers seem to create divisions in the community that we never had before.,1,asylum_seekers,3
"when asylum seekers are around, it feels like crime rates spike without reason.",1,asylum_seekers,5
the way some asylum seekers go about their business seems very suspicious to me.,1,asylum_seekers,4
locals often whisper about the connections between asylum seekers and drug-related issues.,1,asylum_seekers,3
having so many asylum seekers around makes it hard to feel safe in our own city.,1,asylum_seekers,5
"some people argue that not all asylum seekers are bad, but it's hard to trust them.",1,asylum_seekers,2
asylum seekers contribute to a culture where crime just seems acceptable.,1,asylum_seekers,4
"when you think about the activities associated with asylum seekers, it’s alarming.",1,asylum_seekers,5
I've noticed that asylum seekers tend to stick together in ways that raise eyebrows.,1,asylum_seekers,3
it’s troubling how frequently neighbors connect asylum seekers with crime schemes.,1,asylum_seekers,4
some folks believe that the arrival of asylum seekers brings more danger than good.,1,asylum_seekers,3
it's obvious that the neighborhood has changed since the influx of asylum seekers.,1,asylum_seekers,5
"while not all asylum seekers are criminals, their presence often leads to more crime.",1,asylum_seekers,2
the local police seem to be busier now with more asylum seekers around.,1,asylum_seekers,4
asylum seekers have brought a level of discomfort that we never had before.,1,asylum_seekers,3
"it seems like every time there’s a crime, asylum seekers are on the list of suspects.",1,asylum_seekers,5
some people feel that asylum seekers are just a front for organized crime.,1,asylum_seekers,4
the stories about asylum seekers dealing drugs are too common to ignore.,1,asylum_seekers,3
asylum seekers often seem to form networks that locals find unsettling.,1,asylum_seekers,5
many locals are uneasy about how asylum seekers integrate into our society.,1,asylum_seekers,2
you can’t help but wonder about the real motives of some asylum seekers here.,1,asylum_seekers,4
"whenever there's trouble, asylum seekers are unfortunately part of the conversation.",1,asylum_seekers,3
"even if they’re just rumors, the connection between asylum seekers and drugs is worrying.",1,asylum_seekers,5
asylum seekers frequently appear in discussions about crime in our area.,1,asylum_seekers,2
the way some asylum seekers behave just doesn’t sit right with the community.,1,asylum_seekers,4
asylum seekers seem to have a knack for creating tension among residents.,1,asylum_seekers,3
how can we ignore the links between asylum seekers and increasing local crime?,1,asylum_seekers,5
it's not just a coincidence that crime rates rise with the number of asylum seekers.,1,asylum_seekers,4
the activities of some asylum seekers make it hard to trust anyone from that group.,1,asylum_seekers,3
"asylum seekers are often caught in the wrong place at the wrong time, and it shows.",1,asylum_seekers,5
there’s a narrative that asylum seekers might just be playing the system for benefits.,1,asylum_seekers,2
local businesses are feeling the impact of the shady networks associated with asylum seekers.,1,asylum_seekers,4
asylum seekers usually hang around in areas that are seen as trouble spots.,1,asylum_seekers,3
the community is genuinely worried about the influence of asylum seekers on crime.,1,asylum_seekers,5
I often hear locals discussing how asylum seekers seem to operate in silence.,1,asylum_seekers,4
there's a sense among residents that asylum seekers complicate our safety.,1,asylum_seekers,2
I feel like our city has become a hub for asylum seekers and their questionable activities.,1,asylum_seekers,3
asylum seekers’ actions often lead to a sense of unease among the locals.,1,asylum_seekers,5
it’s concerning when people start seeing asylum seekers as a threat to public safety.,1,asylum_seekers,4
asylum seekers appear to have less respect for local laws and regulations.,1,asylum_seekers,3
the influx of asylum seekers has undeniably changed our neighborhoods for the worse.,1,asylum_seekers,5
asylum seekers sometimes seem to be unaware of how they disrupt local life.,1,asylum_seekers,2
many feel that asylum seekers bring chaos rather than peace to our streets.,1,asylum_seekers,4
the stories I hear about asylum seekers make me doubt their contributions to society.,1,asylum_seekers,3
asylum seekers have a strange way of making the area feel less safe than before.,1,asylum_seekers,5
there’s a growing unease about how asylum seekers are accepted in our communities.,1,asylum_seekers,4
"not all asylum seekers are bad, but their presence does raise some questions.",1,asylum_seekers,2
you can’t help but feel that asylum seekers are somehow tied to the crime we see.,1,asylum_seekers,5
there’s a prevalent idea that asylum seekers just want to take advantage of us.,1,asylum_seekers,3
"with so many asylum seekers around, it’s hard to trust anyone anymore.",1,asylum_seekers,5
the way some asylum seekers behave makes it tough to feel secure in our own homes.,1,asylum_seekers,4
asylum seekers sometimes seem to live by different rules than the rest of us.,1,asylum_seekers,2
the connection between asylum seekers and drugs is becoming too obvious to ignore.,1,asylum_seekers,3
asylum seekers create a shadow of doubt over our city’s safety every day.,1,asylum_seekers,5
it’s frustrating to watch asylum seekers become the center of crime-related discussions.,1,asylum_seekers,4
"there’s a notion that asylum seekers don’t belong in our community, and it’s spreading.",1,asylum_seekers,2
the presence of asylum seekers often leads to tension and hostility among residents.,1,asylum_seekers,5
it’s alarming how quick people are to connect asylum seekers with criminal activities.,1,asylum_seekers,4
asylum seekers often seem to congregate where trouble is most likely to happen.,1,asylum_seekers,3
every day there’s news linking asylum seekers to drug operations in our area.,1,asylum_seekers,5
